phone_id,phone_number,person_id,device_id,carrier,activation_date,status,synthetic_flag
PHONE-005502,+91-SYN-00005502,PERSON-000863,DEVICE-005502,SyntheticTel,2023-01-01,Active,true
PHONE-005503,+91-SYN-00005503,PERSON-002757,DEVICE-005503,SyntheticTel,2023-01-01,Active,true
PHONE-005504,+91-SYN-00005504,PERSON-001589,DEVICE-005504,SyntheticTel,2023-01-01,Active,true
PHONE-005505,+91-SYN-00005505,PERSON-001589,DEVICE-005505,SyntheticTel,2023-01-01,Inactive,true
PHONE-005506,+91-SYN-00005506,PERSON-000904,DEVICE-005506,SyntheticTel,2023-01-01,Inactive,true
PHONE-005507,+91-SYN-00005507,PERSON-000904,DEVICE-005507,SyntheticTel,2023-01-01,Active,true
PHONE-005508,+91-SYN-00005508,PERSON-000697,DEVICE-005508,SyntheticTel,2023-01-01,Inactive,true
PHONE-005509,+91-SYN-00005509,PERSON-000230,DEVICE-005509,SyntheticTel,2023-01-01,Active,true
PHONE-005510,+91-SYN-00005510,PERSON-002998,DEVICE-005510,SyntheticTel,2023-01-01,Active,true
PHONE-005511,+91-SYN-00005511,PERSON-002998,DEVICE-005511,SyntheticTel,2023-01-01,Inactive,true
PHONE-005512,+91-SYN-00005512,PERSON-002558,DEVICE-005512,SyntheticTel,2023-01-01,Active,true
PHONE-005513,+91-SYN-00005513,PERSON-000784,DEVICE-005513,SyntheticTel,2023-01-01,Active,true
PHONE-005514,+91-SYN-00005514,PERSON-000667,DEVICE-005514,SyntheticTel,2023-01-01,Inactive,true
PHONE-005515,+91-SYN-00005515,PERSON-001131,DEVICE-005515,SyntheticTel,2023-01-01,Active,true
PHONE-005516,+91-SYN-00005516,PERSON-000580,DEVICE-005516,SyntheticTel,2023-01-01,Inactive,true
PHONE-005517,+91-SYN-00005517,PERSON-001182,DEVICE-005517,SyntheticTel,2023-01-01,Active,true
PHONE-005518,+91-SYN-00005518,PERSON-001182,DEVICE-005518,SyntheticTel,2023-01-01,Inactive,true
PHONE-005519,+91-SYN-00005519,PERSON-002164,DEVICE-005519,SyntheticTel,2023-01-01,Active,true
PHONE-005520,+91-SYN-00005520,PERSON-002499,DEVICE-005520,SyntheticTel,2023-01-01,Active,true
PHONE-005521,+91-SYN-00005521,PERSON-001210,DEVICE-005521,SyntheticTel,2023-01-01,Active,true
PHONE-005522,+91-SYN-00005522,PERSON-001210,DEVICE-005522,SyntheticTel,2023-01-01,Active,true
PHONE-005523,+91-SYN-00005523,PERSON-001667,DEVICE-005523,SyntheticTel,2023-01-01,Inactive,true
PHONE-005524,+91-SYN-00005524,PERSON-000351,DEVICE-005524,SyntheticTel,2023-01-01,Inactive,true
PHONE-005525,+91-SYN-00005525,PERSON-001041,DEVICE-005525,SyntheticTel,2023-01-01,Active,true
PHONE-005526,+91-SYN-00005526,PERSON-001670,DEVICE-005526,SyntheticTel,2023-01-01,Inactive,true
PHONE-005527,+91-SYN-00005527,PERSON-000634,DEVICE-005527,SyntheticTel,2023-01-01,Active,true
PHONE-005528,+91-SYN-00005528,PERSON-001259,DEVICE-005528,SyntheticTel,2023-01-01,Active,true
PHONE-005529,+91-SYN-00005529,PERSON-000092,DEVICE-005529,SyntheticTel,2023-01-01,Inactive,true
PHONE-005530,+91-SYN-00005530,PERSON-002574,DEVICE-005530,SyntheticTel,2023-01-01,Active,true
PHONE-005531,+91-SYN-00005531,PERSON-002574,DEVICE-005531,SyntheticTel,2023-01-01,Active,true
PHONE-005532,+91-SYN-00005532,PERSON-000863,DEVICE-005532,SyntheticTel,2023-01-01,Inactive,true
PHONE-005533,+91-SYN-00005533,PERSON-000063,DEVICE-005533,SyntheticTel,2023-01-01,Inactive,true
PHONE-005534,+91-SYN-00005534,PERSON-002757,DEVICE-005534,SyntheticTel,2023-01-01,Inactive,true
PHONE-005535,+91-SYN-00005535,PERSON-002737,DEVICE-005535,SyntheticTel,2023-01-01,Inactive,true
PHONE-005536,+91-SYN-00005536,PERSON-000092,DEVICE-005536,SyntheticTel,2023-01-01,Active,true
PHONE-005537,+91-SYN-00005537,PERSON-000414,DEVICE-005537,SyntheticTel,2023-01-01,Inactive,true
PHONE-005538,+91-SYN-00005538,PERSON-002417,DEVICE-005538,SyntheticTel,2023-01-01,Active,true
PHONE-005539,+91-SYN-00005539,PERSON-002094,DEVICE-005539,SyntheticTel,2023-01-01,Inactive,true
PHONE-005540,+91-SYN-00005540,PERSON-000111,DEVICE-005540,SyntheticTel,2023-01-01,Inactive,true
PHONE-005541,+91-SYN-00005541,PERSON-000103,DEVICE-005541,SyntheticTel,2023-01-01,Active,true
PHONE-005542,+91-SYN-00005542,PERSON-001869,DEVICE-005542,SyntheticTel,2023-01-01,Active,true
PHONE-005543,+91-SYN-00005543,PERSON-001869,DEVICE-005543,SyntheticTel,2023-01-01,Active,true
PHONE-005544,+91-SYN-00005544,PERSON-001262,DEVICE-005544,SyntheticTel,2023-01-01,Active,true
PHONE-005545,+91-SYN-00005545,PERSON-001262,DEVICE-005545,SyntheticTel,2023-01-01,Active,true
PHONE-005546,+91-SYN-00005546,PERSON-001610,DEVICE-005546,SyntheticTel,2023-01-01,Active,true
PHONE-005547,+91-SYN-00005547,PERSON-000180,DEVICE-005547,SyntheticTel,2023-01-01,Active,true
PHONE-005548,+91-SYN-00005548,PERSON-000267,DEVICE-005548,SyntheticTel,2023-01-01,Inactive,true
PHONE-005549,+91-SYN-00005549,PERSON-000267,DEVICE-005549,SyntheticTel,2023-01-01,Inactive,true
PHONE-005550,+91-SYN-00005550,PERSON-002215,DEVICE-005550,SyntheticTel,2023-01-01,Active,true
PHONE-005551,+91-SYN-00005551,PERSON-000440,DEVICE-005551,SyntheticTel,2023-01-01,Active,true
PHONE-005552,+91-SYN-00005552,PERSON-001757,DEVICE-005552,SyntheticTel,2023-01-01,Active,true
PHONE-005553,+91-SYN-00005553,PERSON-001757,DEVICE-005553,SyntheticTel,2023-01-01,Inactive,true
PHONE-005554,+91-SYN-00005554,PERSON-000538,DEVICE-005554,SyntheticTel,2023-01-01,Active,true
PHONE-005555,+91-SYN-00005555,PERSON-000943,DEVICE-005555,SyntheticTel,2023-01-01,Inactive,true
PHONE-005556,+91-SYN-00005556,PERSON-001780,DEVICE-005556,SyntheticTel,2023-01-01,Inactive,true
PHONE-005557,+91-SYN-00005557,PERSON-000825,DEVICE-005557,SyntheticTel,2023-01-01,Active,true
PHONE-005558,+91-SYN-00005558,PERSON-002397,DEVICE-005558,SyntheticTel,2023-01-01,Inactive,true
PHONE-005559,+91-SYN-00005559,PERSON-002846,DEVICE-005559,SyntheticTel,2023-01-01,Active,true
PHONE-005560,+91-SYN-00005560,PERSON-000374,DEVICE-005560,SyntheticTel,2023-01-01,Active,true
PHONE-005561,+91-SYN-00005561,PERSON-001691,DEVICE-005561,SyntheticTel,2023-01-01,Inactive,true
PHONE-005562,+91-SYN-00005562,PERSON-001847,DEVICE-005562,SyntheticTel,2023-01-01,Active,true
PHONE-005563,+91-SYN-00005563,PERSON-000146,DEVICE-005563,SyntheticTel,2023-01-01,Inactive,true
PHONE-005564,+91-SYN-00005564,PERSON-000473,DEVICE-005564,SyntheticTel,2023-01-01,Inactive,true
PHONE-005565,+91-SYN-00005565,PERSON-000217,DEVICE-005565,SyntheticTel,2023-01-01,Inactive,true
PHONE-005566,+91-SYN-00005566,PERSON-000217,DEVICE-005566,SyntheticTel,2023-01-01,Inactive,true
PHONE-005567,+91-SYN-00005567,PERSON-001768,DEVICE-005567,SyntheticTel,2023-01-01,Active,true
PHONE-005568,+91-SYN-00005568,PERSON-002205,DEVICE-005568,SyntheticTel,2023-01-01,Active,true
PHONE-005569,+91-SYN-00005569,PERSON-001558,DEVICE-005569,SyntheticTel,2023-01-01,Inactive,true
PHONE-005570,+91-SYN-00005570,PERSON-001558,DEVICE-005570,SyntheticTel,2023-01-01,Active,true
PHONE-005571,+91-SYN-00005571,PERSON-000540,DEVICE-005571,SyntheticTel,2023-01-01,Inactive,true
PHONE-005572,+91-SYN-00005572,PERSON-002900,DEVICE-005572,SyntheticTel,2023-01-01,Active,true
PHONE-005573,+91-SYN-00005573,PERSON-000267,DEVICE-005573,SyntheticTel,2023-01-01,Active,true
PHONE-005574,+91-SYN-00005574,PERSON-000792,DEVICE-005574,SyntheticTel,2023-01-01,Inactive,true
PHONE-005575,+91-SYN-00005575,PERSON-001258,DEVICE-005575,SyntheticTel,2023-01-01,Active,true
PHONE-005576,+91-SYN-00005576,PERSON-001258,DEVICE-005576,SyntheticTel,2023-01-01,Inactive,true
PHONE-005577,+91-SYN-00005577,PERSON-002060,DEVICE-005577,SyntheticTel,2023-01-01,Active,true
PHONE-005578,+91-SYN-00005578,PERSON-002618,DEVICE-005578,SyntheticTel,2023-01-01,Active,true
PHONE-005579,+91-SYN-00005579,PERSON-002618,DEVICE-005579,SyntheticTel,2023-01-01,Active,true
PHONE-005580,+91-SYN-00005580,PERSON-000440,DEVICE-005580,SyntheticTel,2023-01-01,Active,true
PHONE-005581,+91-SYN-00005581,PERSON-000449,DEVICE-005581,SyntheticTel,2023-01-01,Active,true
PHONE-005582,+91-SYN-00005582,PERSON-000449,DEVICE-005582,SyntheticTel,2023-01-01,Active,true
PHONE-005583,+91-SYN-00005583,PERSON-001617,DEVICE-005583,SyntheticTel,2023-01-01,Active,true
PHONE-005584,+91-SYN-00005584,PERSON-001617,DEVICE-005584,SyntheticTel,2023-01-01,Inactive,true
PHONE-005585,+91-SYN-00005585,PERSON-000341,DEVICE-005585,SyntheticTel,2023-01-01,Active,true
PHONE-005586,+91-SYN-00005586,PERSON-002930,DEVICE-005586,SyntheticTel,2023-01-01,Active,true
PHONE-005587,+91-SYN-00005587,PERSON-002930,DEVICE-005587,SyntheticTel,2023-01-01,Inactive,true
PHONE-005588,+91-SYN-00005588,PERSON-002034,DEVICE-005588,SyntheticTel,2023-01-01,Active,true
PHONE-005589,+91-SYN-00005589,PERSON-002034,DEVICE-005589,SyntheticTel,2023-01-01,Inactive,true
PHONE-005590,+91-SYN-00005590,PERSON-001899,DEVICE-005590,SyntheticTel,2023-01-01,Active,true
PHONE-005591,+91-SYN-00005591,PERSON-002454,DEVICE-005591,SyntheticTel,2023-01-01,Active,true
PHONE-005592,+91-SYN-00005592,PERSON-002900,DEVICE-005592,SyntheticTel,2023-01-01,Inactive,true
PHONE-005593,+91-SYN-00005593,PERSON-002246,DEVICE-005593,SyntheticTel,2023-01-01,Active,true
PHONE-005594,+91-SYN-00005594,PERSON-000233,DEVICE-005594,SyntheticTel,2023-01-01,Active,true
PHONE-005595,+91-SYN-00005595,PERSON-001807,DEVICE-005595,SyntheticTel,2023-01-01,Active,true
PHONE-005596,+91-SYN-00005596,PERSON-001478,DEVICE-005596,SyntheticTel,2023-01-01,Active,true
PHONE-005597,+91-SYN-00005597,PERSON-001615,DEVICE-005597,SyntheticTel,2023-01-01,Active,true
PHONE-005598,+91-SYN-00005598,PERSON-001615,DEVICE-005598,SyntheticTel,2023-01-01,Inactive,true
PHONE-005599,+91-SYN-00005599,PERSON-000886,DEVICE-005599,SyntheticTel,2023-01-01,Active,true
PHONE-005600,+91-SYN-00005600,PERSON-002082,DEVICE-005600,SyntheticTel,2023-01-01,Active,true
PHONE-005601,+91-SYN-00005601,PERSON-000302,DEVICE-005601,SyntheticTel,2023-01-01,Inactive,true
PHONE-005602,+91-SYN-00005602,PERSON-002122,DEVICE-005602,SyntheticTel,2023-01-01,Active,true
PHONE-005603,+91-SYN-00005603,PERSON-000489,DEVICE-005603,SyntheticTel,2023-01-01,Inactive,true
PHONE-005604,+91-SYN-00005604,PERSON-001830,DEVICE-005604,SyntheticTel,2023-01-01,Inactive,true
PHONE-005605,+91-SYN-00005605,PERSON-002675,DEVICE-005605,SyntheticTel,2023-01-01,Inactive,true
PHONE-005606,+91-SYN-00005606,PERSON-001596,DEVICE-005606,SyntheticTel,2023-01-01,Active,true
PHONE-005607,+91-SYN-00005607,PERSON-001363,DEVICE-005607,SyntheticTel,2023-01-01,Inactive,true
PHONE-005608,+91-SYN-00005608,PERSON-001363,DEVICE-005608,SyntheticTel,2023-01-01,Inactive,true
PHONE-005609,+91-SYN-00005609,PERSON-000886,DEVICE-005609,SyntheticTel,2023-01-01,Active,true
PHONE-005610,+91-SYN-00005610,PERSON-002896,DEVICE-005610,SyntheticTel,2023-01-01,Active,true
PHONE-005611,+91-SYN-00005611,PERSON-002847,DEVICE-005611,SyntheticTel,2023-01-01,Inactive,true
PHONE-005612,+91-SYN-00005612,PERSON-002922,DEVICE-005612,SyntheticTel,2023-01-01,Active,true
PHONE-005613,+91-SYN-00005613,PERSON-001558,DEVICE-005613,SyntheticTel,2023-01-01,Active,true
PHONE-005614,+91-SYN-00005614,PERSON-002821,DEVICE-005614,SyntheticTel,2023-01-01,Active,true
PHONE-005615,+91-SYN-00005615,PERSON-002821,DEVICE-005615,SyntheticTel,2023-01-01,Inactive,true
PHONE-005616,+91-SYN-00005616,PERSON-002900,DEVICE-005616,SyntheticTel,2023-01-01,Active,true
PHONE-005617,+91-SYN-00005617,PERSON-001115,DEVICE-005617,SyntheticTel,2023-01-01,Active,true
PHONE-005618,+91-SYN-00005618,PERSON-001115,DEVICE-005618,SyntheticTel,2023-01-01,Active,true
PHONE-005619,+91-SYN-00005619,PERSON-000180,DEVICE-005619,SyntheticTel,2023-01-01,Active,true
PHONE-005620,+91-SYN-00005620,PERSON-001610,DEVICE-005620,SyntheticTel,2023-01-01,Inactive,true
PHONE-005621,+91-SYN-00005621,PERSON-000267,DEVICE-005621,SyntheticTel,2023-01-01,Active,true
PHONE-005622,+91-SYN-00005622,PERSON-000267,DEVICE-005622,SyntheticTel,2023-01-01,Active,true
PHONE-005623,+91-SYN-00005623,PERSON-002060,DEVICE-005623,SyntheticTel,2023-01-01,Active,true
PHONE-005624,+91-SYN-00005624,PERSON-002618,DEVICE-005624,SyntheticTel,2023-01-01,Active,true
PHONE-005625,+91-SYN-00005625,PERSON-002618,DEVICE-005625,SyntheticTel,2023-01-01,Active,true
PHONE-005626,+91-SYN-00005626,PERSON-000440,DEVICE-005626,SyntheticTel,2023-01-01,Inactive,true
PHONE-005627,+91-SYN-00005627,PERSON-001774,DEVICE-005627,SyntheticTel,2023-01-01,Active,true
PHONE-005628,+91-SYN-00005628,PERSON-002737,DEVICE-005628,SyntheticTel,2023-01-01,Inactive,true
PHONE-005629,+91-SYN-00005629,PERSON-000414,DEVICE-005629,SyntheticTel,2023-01-01,Inactive,true
PHONE-005630,+91-SYN-00005630,PERSON-000414,DEVICE-005630,SyntheticTel,2023-01-01,Inactive,true
PHONE-005631,+91-SYN-00005631,PERSON-002417,DEVICE-005631,SyntheticTel,2023-01-01,Active,true
PHONE-005632,+91-SYN-00005632,PERSON-000111,DEVICE-005632,SyntheticTel,2023-01-01,Inactive,true
PHONE-005633,+91-SYN-00005633,PERSON-000111,DEVICE-005633,SyntheticTel,2023-01-01,Active,true
PHONE-005634,+91-SYN-00005634,PERSON-000804,DEVICE-005634,SyntheticTel,2023-01-01,Active,true
PHONE-005635,+91-SYN-00005635,PERSON-000783,DEVICE-005635,SyntheticTel,2023-01-01,Active,true
PHONE-005636,+91-SYN-00005636,PERSON-000783,DEVICE-005636,SyntheticTel,2023-01-01,Active,true
PHONE-005637,+91-SYN-00005637,PERSON-002343,DEVICE-005637,SyntheticTel,2023-01-01,Active,true
PHONE-005638,+91-SYN-00005638,PERSON-000130,DEVICE-005638,SyntheticTel,2023-01-01,Inactive,true
PHONE-005639,+91-SYN-00005639,PERSON-000628,DEVICE-005639,SyntheticTel,2023-01-01,Inactive,true
PHONE-005640,+91-SYN-00005640,PERSON-001007,DEVICE-005640,SyntheticTel,2023-01-01,Active,true
PHONE-005641,+91-SYN-00005641,PERSON-001007,DEVICE-005641,SyntheticTel,2023-01-01,Active,true
PHONE-005642,+91-SYN-00005642,PERSON-002703,DEVICE-005642,SyntheticTel,2023-01-01,Active,true
PHONE-005643,+91-SYN-00005643,PERSON-000524,DEVICE-005643,SyntheticTel,2023-01-01,Active,true
PHONE-005644,+91-SYN-00005644,PERSON-000524,DEVICE-005644,SyntheticTel,2023-01-01,Active,true
PHONE-005645,+91-SYN-00005645,PERSON-001654,DEVICE-005645,SyntheticTel,2023-01-01,Inactive,true
PHONE-005646,+91-SYN-00005646,PERSON-001654,DEVICE-005646,SyntheticTel,2023-01-01,Inactive,true
PHONE-005647,+91-SYN-00005647,PERSON-002114,DEVICE-005647,SyntheticTel,2023-01-01,Active,true
PHONE-005648,+91-SYN-00005648,PERSON-000233,DEVICE-005648,SyntheticTel,2023-01-01,Active,true
PHONE-005649,+91-SYN-00005649,PERSON-000492,DEVICE-005649,SyntheticTel,2023-01-01,Inactive,true
PHONE-005650,+91-SYN-00005650,PERSON-001478,DEVICE-005650,SyntheticTel,2023-01-01,Inactive,true
PHONE-005651,+91-SYN-00005651,PERSON-001894,DEVICE-005651,SyntheticTel,2023-01-01,Active,true
PHONE-005652,+91-SYN-00005652,PERSON-000920,DEVICE-005652,SyntheticTel,2023-01-01,Inactive,true
PHONE-005653,+91-SYN-00005653,PERSON-002122,DEVICE-005653,SyntheticTel,2023-01-01,Active,true
PHONE-005654,+91-SYN-00005654,PERSON-000489,DEVICE-005654,SyntheticTel,2023-01-01,Active,true
PHONE-005655,+91-SYN-00005655,PERSON-001830,DEVICE-005655,SyntheticTel,2023-01-01,Active,true
PHONE-005656,+91-SYN-00005656,PERSON-001782,DEVICE-005656,SyntheticTel,2023-01-01,Active,true
PHONE-005657,+91-SYN-00005657,PERSON-001782,DEVICE-005657,SyntheticTel,2023-01-01,Inactive,true
PHONE-005658,+91-SYN-00005658,PERSON-001457,DEVICE-005658,SyntheticTel,2023-01-01,Inactive,true
PHONE-005659,+91-SYN-00005659,PERSON-001994,DEVICE-005659,SyntheticTel,2023-01-01,Inactive,true
PHONE-005660,+91-SYN-00005660,PERSON-002343,DEVICE-005660,SyntheticTel,2023-01-01,Active,true
PHONE-005661,+91-SYN-00005661,PERSON-001112,DEVICE-005661,SyntheticTel,2023-01-01,Active,true
PHONE-005662,+91-SYN-00005662,PERSON-000628,DEVICE-005662,SyntheticTel,2023-01-01,Active,true
PHONE-005663,+91-SYN-00005663,PERSON-001331,DEVICE-005663,SyntheticTel,2023-01-01,Active,true
PHONE-005664,+91-SYN-00005664,PERSON-000272,DEVICE-005664,SyntheticTel,2023-01-01,Active,true
PHONE-005665,+91-SYN-00005665,PERSON-002728,DEVICE-005665,SyntheticTel,2023-01-01,Inactive,true
PHONE-005666,+91-SYN-00005666,PERSON-002728,DEVICE-005666,SyntheticTel,2023-01-01,Active,true
PHONE-005667,+91-SYN-00005667,PERSON-000524,DEVICE-005667,SyntheticTel,2023-01-01,Active,true
PHONE-005668,+91-SYN-00005668,PERSON-001654,DEVICE-005668,SyntheticTel,2023-01-01,Inactive,true
PHONE-005669,+91-SYN-00005669,PERSON-002675,DEVICE-005669,SyntheticTel,2023-01-01,Active,true
PHONE-005670,+91-SYN-00005670,PERSON-002998,DEVICE-005670,SyntheticTel,2023-01-01,Active,true
PHONE-005671,+91-SYN-00005671,PERSON-002835,DEVICE-005671,SyntheticTel,2023-01-01,Active,true
PHONE-005672,+91-SYN-00005672,PERSON-001315,DEVICE-005672,SyntheticTel,2023-01-01,Active,true
PHONE-005673,+91-SYN-00005673,PERSON-000106,DEVICE-005673,SyntheticTel,2023-01-01,Active,true
PHONE-005674,+91-SYN-00005674,PERSON-000584,DEVICE-005674,SyntheticTel,2023-01-01,Inactive,true
PHONE-005675,+91-SYN-00005675,PERSON-002715,DEVICE-005675,SyntheticTel,2023-01-01,Inactive,true
PHONE-005676,+91-SYN-00005676,PERSON-002020,DEVICE-005676,SyntheticTel,2023-01-01,Active,true
PHONE-005677,+91-SYN-00005677,PERSON-002517,DEVICE-005677,SyntheticTel,2023-01-01,Active,true
PHONE-005678,+91-SYN-00005678,PERSON-000538,DEVICE-005678,SyntheticTel,2023-01-01,Inactive,true
PHONE-005679,+91-SYN-00005679,PERSON-001544,DEVICE-005679,SyntheticTel,2023-01-01,Active,true
PHONE-005680,+91-SYN-00005680,PERSON-001544,DEVICE-005680,SyntheticTel,2023-01-01,Active,true
PHONE-005681,+91-SYN-00005681,PERSON-000921,DEVICE-005681,SyntheticTel,2023-01-01,Inactive,true
PHONE-005682,+91-SYN-00005682,PERSON-001992,DEVICE-005682,SyntheticTel,2023-01-01,Inactive,true
PHONE-005683,+91-SYN-00005683,PERSON-000083,DEVICE-005683,SyntheticTel,2023-01-01,Active,true
PHONE-005684,+91-SYN-00005684,PERSON-000703,DEVICE-005684,SyntheticTel,2023-01-01,Active,true
PHONE-005685,+91-SYN-00005685,PERSON-000621,DEVICE-005685,SyntheticTel,2023-01-01,Active,true
PHONE-005686,+91-SYN-00005686,PERSON-000621,DEVICE-005686,SyntheticTel,2023-01-01,Active,true
PHONE-005687,+91-SYN-00005687,PERSON-002999,DEVICE-005687,SyntheticTel,2023-01-01,Active,true
PHONE-005688,+91-SYN-00005688,PERSON-001205,DEVICE-005688,SyntheticTel,2023-01-01,Active,true
PHONE-005689,+91-SYN-00005689,PERSON-001334,DEVICE-005689,SyntheticTel,2023-01-01,Active,true
PHONE-005690,+91-SYN-00005690,PERSON-000245,DEVICE-005690,SyntheticTel,2023-01-01,Active,true
PHONE-005691,+91-SYN-00005691,PERSON-000825,DEVICE-005691,SyntheticTel,2023-01-01,Inactive,true
PHONE-005692,+91-SYN-00005692,PERSON-000825,DEVICE-005692,SyntheticTel,2023-01-01,Inactive,true
PHONE-005693,+91-SYN-00005693,PERSON-001780,DEVICE-005693,SyntheticTel,2023-01-01,Active,true
PHONE-005694,+91-SYN-00005694,PERSON-000943,DEVICE-005694,SyntheticTel,2023-01-01,Active,true
PHONE-005695,+91-SYN-00005695,PERSON-002397,DEVICE-005695,SyntheticTel,2023-01-01,Active,true
PHONE-005696,+91-SYN-00005696,PERSON-001747,DEVICE-005696,SyntheticTel,2023-01-01,Active,true
PHONE-005697,+91-SYN-00005697,PERSON-002408,DEVICE-005697,SyntheticTel,2023-01-01,Inactive,true
PHONE-005698,+91-SYN-00005698,PERSON-001578,DEVICE-005698,SyntheticTel,2023-01-01,Inactive,true
PHONE-005699,+91-SYN-00005699,PERSON-001691,DEVICE-005699,SyntheticTel,2023-01-01,Inactive,true
PHONE-005700,+91-SYN-00005700,PERSON-002377,DEVICE-005700,SyntheticTel,2023-01-01,Active,true
PHONE-005701,+91-SYN-00005701,PERSON-002653,DEVICE-005701,SyntheticTel,2023-01-01,Inactive,true
PHONE-005702,+91-SYN-00005702,PERSON-002764,DEVICE-005702,SyntheticTel,2023-01-01,Inactive,true
PHONE-005703,+91-SYN-00005703,PERSON-001478,DEVICE-005703,SyntheticTel,2023-01-01,Active,true
PHONE-005704,+91-SYN-00005704,PERSON-001311,DEVICE-005704,SyntheticTel,2023-01-01,Active,true
PHONE-005705,+91-SYN-00005705,PERSON-001686,DEVICE-005705,SyntheticTel,2023-01-01,Active,true
PHONE-005706,+91-SYN-00005706,PERSON-002124,DEVICE-005706,SyntheticTel,2023-01-01,Active,true
PHONE-005707,+91-SYN-00005707,PERSON-000683,DEVICE-005707,SyntheticTel,2023-01-01,Active,true
PHONE-005708,+91-SYN-00005708,PERSON-001860,DEVICE-005708,SyntheticTel,2023-01-01,Active,true
PHONE-005709,+91-SYN-00005709,PERSON-001860,DEVICE-005709,SyntheticTel,2023-01-01,Active,true
PHONE-005710,+91-SYN-00005710,PERSON-001210,DEVICE-005710,SyntheticTel,2023-01-01,Active,true
PHONE-005711,+91-SYN-00005711,PERSON-001210,DEVICE-005711,SyntheticTel,2023-01-01,Active,true
PHONE-005712,+91-SYN-00005712,PERSON-000146,DEVICE-005712,SyntheticTel,2023-01-01,Inactive,true
PHONE-005713,+91-SYN-00005713,PERSON-000146,DEVICE-005713,SyntheticTel,2023-01-01,Active,true
PHONE-005714,+91-SYN-00005714,PERSON-001558,DEVICE-005714,SyntheticTel,2023-01-01,Active,true
PHONE-005715,+91-SYN-00005715,PERSON-000351,DEVICE-005715,SyntheticTel,2023-01-01,Active,true
PHONE-005716,+91-SYN-00005716,PERSON-001992,DEVICE-005716,SyntheticTel,2023-01-01,Active,true
PHONE-005717,+91-SYN-00005717,PERSON-001041,DEVICE-005717,SyntheticTel,2023-01-01,Active,true
PHONE-005718,+91-SYN-00005718,PERSON-001041,DEVICE-005718,SyntheticTel,2023-01-01,Active,true
PHONE-005719,+91-SYN-00005719,PERSON-001589,DEVICE-005719,SyntheticTel,2023-01-01,Active,true
PHONE-005720,+91-SYN-00005720,PERSON-001670,DEVICE-005720,SyntheticTel,2023-01-01,Active,true
PHONE-005721,+91-SYN-00005721,PERSON-001667,DEVICE-005721,SyntheticTel,2023-01-01,Inactive,true
PHONE-005722,+91-SYN-00005722,PERSON-000146,DEVICE-005722,SyntheticTel,2023-01-01,Active,true
PHONE-005723,+91-SYN-00005723,PERSON-002750,DEVICE-005723,SyntheticTel,2023-01-01,Active,true
PHONE-005724,+91-SYN-00005724,PERSON-001041,DEVICE-005724,SyntheticTel,2023-01-01,Active,true
PHONE-005725,+91-SYN-00005725,PERSON-001589,DEVICE-005725,SyntheticTel,2023-01-01,Inactive,true
PHONE-005726,+91-SYN-00005726,PERSON-001589,DEVICE-005726,SyntheticTel,2023-01-01,Inactive,true
PHONE-005727,+91-SYN-00005727,PERSON-001670,DEVICE-005727,SyntheticTel,2023-01-01,Active,true
PHONE-005728,+91-SYN-00005728,PERSON-001334,DEVICE-005728,SyntheticTel,2023-01-01,Active,true
PHONE-005729,+91-SYN-00005729,PERSON-000260,DEVICE-005729,SyntheticTel,2023-01-01,Inactive,true
PHONE-005730,+91-SYN-00005730,PERSON-000260,DEVICE-005730,SyntheticTel,2023-01-01,Active,true
PHONE-005731,+91-SYN-00005731,PERSON-000825,DEVICE-005731,SyntheticTel,2023-01-01,Active,true
PHONE-005732,+91-SYN-00005732,PERSON-001610,DEVICE-005732,SyntheticTel,2023-01-01,Active,true
PHONE-005733,+91-SYN-00005733,PERSON-002408,DEVICE-005733,SyntheticTel,2023-01-01,Active,true
PHONE-005734,+91-SYN-00005734,PERSON-000374,DEVICE-005734,SyntheticTel,2023-01-01,Active,true
PHONE-005735,+91-SYN-00005735,PERSON-001578,DEVICE-005735,SyntheticTel,2023-01-01,Active,true
PHONE-005736,+91-SYN-00005736,PERSON-001578,DEVICE-005736,SyntheticTel,2023-01-01,Inactive,true
PHONE-005737,+91-SYN-00005737,PERSON-002393,DEVICE-005737,SyntheticTel,2023-01-01,Active,true
PHONE-005738,+91-SYN-00005738,PERSON-001029,DEVICE-005738,SyntheticTel,2023-01-01,Inactive,true
PHONE-005739,+91-SYN-00005739,PERSON-001029,DEVICE-005739,SyntheticTel,2023-01-01,Inactive,true
PHONE-005740,+91-SYN-00005740,PERSON-002450,DEVICE-005740,SyntheticTel,2023-01-01,Inactive,true
PHONE-005741,+91-SYN-00005741,PERSON-002450,DEVICE-005741,SyntheticTel,2023-01-01,Active,true
PHONE-005742,+91-SYN-00005742,PERSON-002039,DEVICE-005742,SyntheticTel,2023-01-01,Active,true
PHONE-005743,+91-SYN-00005743,PERSON-000506,DEVICE-005743,SyntheticTel,2023-01-01,Active,true
PHONE-005744,+91-SYN-00005744,PERSON-000506,DEVICE-005744,SyntheticTel,2023-01-01,Inactive,true
PHONE-005745,+91-SYN-00005745,PERSON-000769,DEVICE-005745,SyntheticTel,2023-01-01,Active,true
PHONE-005746,+91-SYN-00005746,PERSON-000405,DEVICE-005746,SyntheticTel,2023-01-01,Active,true
PHONE-005747,+91-SYN-00005747,PERSON-002879,DEVICE-005747,SyntheticTel,2023-01-01,Inactive,true
